Zeit,Kanal,Spannung,Strom,Leistung
12/10/2023 14:10:25,1,6.637,0.0,0.002
12/10/2023 14:10:26,2,4.693,0.213,1.0
12/10/2023 14:10:26,3,10.707,0.474,5.077
12/10/2023 14:10:26,4,10.651,0.0,0.001
12/10/2023 14:10:37,1,6.637,0.0,0.002
12/10/2023 14:10:37,2,4.693,0.213,1.0
12/10/2023 14:10:37,3,10.707,0.474,5.077
12/10/2023 14:10:38,4,10.651,0.0,0.001
12/10/2023 14:10:48,1,6.637,0.0,0.002
12/10/2023 14:10:48,2,4.693,0.213,1.0
12/10/2023 14:10:48,3,10.707,0.474,5.08
12/10/2023 14:10:48,4,10.651,0.0,0.001
12/10/2023 14:10:59,1,6.637,0.0,0.001
12/10/2023 14:10:59,2,4.693,0.213,1.0
12/10/2023 14:10:59,3,10.707,0.475,5.085
12/10/2023 14:10:59,4,10.651,0.0,0.001
12/10/2023 14:11:10,1,6.637,0.0,0.002
12/10/2023 14:11:10,2,4.693,0.213,1.0
12/10/2023 14:11:10,3,10.707,0.475,5.085
12/10/2023 14:11:11,4,10.651,0.0,0.001
12/10/2023 14:11:21,1,6.637,0.0,0.002
12/10/2023 14:11:21,2,4.693,0.213,1.0
12/10/2023 14:11:21,3,10.707,0.475,5.086
12/10/2023 14:11:21,4,10.651,0.0,0.001
12/10/2023 14:11:32,1,6.637,0.0,0.001
12/10/2023 14:11:32,2,4.693,0.213,1.0
12/10/2023 14:11:32,3,10.707,0.474,5.076
12/10/2023 14:11:32,4,10.651,0.0,0.001
12/10/2023 14:11:43,1,6.637,0.0,0.001
12/10/2023 14:11:43,2,4.693,0.213,1.0
12/10/2023 14:11:43,3,10.707,0.474,5.073
12/10/2023 14:11:44,4,10.651,0.0,0.001
12/10/2023 14:11:54,1,6.637,0.0,0.002
12/10/2023 14:11:54,2,4.693,0.213,1.0
12/10/2023 14:11:55,3,10.707,0.474,5.073
12/10/2023 14:11:55,4,10.651,0.0,0.001
12/10/2023 14:12:06,1,6.637,0.0,0.002
12/10/2023 14:12:06,2,4.693,0.213,1.0
12/10/2023 14:12:06,3,10.707,0.474,5.074
12/10/2023 14:12:06,4,10.651,0.0,0.001
12/10/2023 14:12:16,1,6.637,0.0,0.002
12/10/2023 14:12:16,2,4.693,0.213,1.0
12/10/2023 14:12:16,3,10.707,0.474,5.074
12/10/2023 14:12:17,4,10.651,0.0,0.001
12/10/2023 14:12:27,1,6.637,0.0,0.002
12/10/2023 14:12:27,2,4.693,0.213,1.0
12/10/2023 14:12:28,3,10.707,0.474,5.074
12/10/2023 14:12:28,4,10.651,0.0,0.001
12/10/2023 14:12:39,1,6.637,0.0,0.002
12/10/2023 14:12:39,2,4.693,0.213,1.0
12/10/2023 14:12:39,3,10.707,0.474,5.076
12/10/2023 14:12:39,4,10.651,0.0,0.001
12/10/2023 14:12:50,1,6.637,0.0,0.002
12/10/2023 14:12:50,2,4.693,0.213,1.0
12/10/2023 14:12:50,3,10.707,0.473,5.067
12/10/2023 14:12:50,4,10.651,0.0,0.001
12/10/2023 14:13:00,1,6.637,0.0,0.001
12/10/2023 14:13:00,2,4.693,0.213,1.0
12/10/2023 14:13:01,3,10.707,0.473,5.068
12/10/2023 14:13:01,4,10.651,0.0,0.001
12/10/2023 14:13:11,1,6.637,0.0,0.002
12/10/2023 14:13:11,2,4.693,0.213,1.0
12/10/2023 14:13:11,3,10.707,0.473,5.064
12/10/2023 14:13:11,4,10.651,0.0,0.002
12/10/2023 14:13:22,1,6.637,0.0,0.002
12/10/2023 14:13:22,2,4.693,0.213,1.0
12/10/2023 14:13:23,3,10.707,0.473,5.064
12/10/2023 14:13:23,4,10.651,0.0,0.001
